,week,IndexP
271,2/27/17,0.986020818
272,3/6/17,0.892608114
273,3/13/17,1.123625832
274,3/20/17,1.115750825
275,3/27/17,1.046142538
276,4/3/17,1.143204892
277,4/10/17,1.065720667
278,4/17/17,1.187815197
279,4/24/17,1.566524852
280,5/1/17,1.316457108
281,5/8/17,1.19554431
282,5/15/17,1.335071481
283,5/22/17,1.220960869
284,5/29/17,1.243386393
285,6/5/17,1.213276577
286,6/12/17,1.274826845
287,6/19/17,1.360680031
288,6/26/17,1.276850772
289,7/3/17,0.949894184
290,7/10/17,1.147477875
291,7/24/17,0.971286506
292,7/31/17,0.965782726
293,8/7/17,1.094453702
294,8/14/17,1.285224272
295,8/21/17,1.353362662
296,8/28/17,1.182015464
297,9/4/17,1.329689052
298,9/11/17,1.296487453
299,9/18/17,1.423808524
300,9/25/17,1.480328027
301,10/2/17,1.404401929
302,10/9/17,1.417164673
303,10/16/17,1.363229745
304,10/23/17,1.432903231
305,10/30/17,1.286246222
306,11/6/17,1.290447375
307,11/13/17,1.490923884
308,11/20/17,1.590041747
309,11/27/17,1.359524627
310,12/4/17,1.188898922
311,12/11/17,1.242832495
312,12/18/17,1.121102852
313,12/25/17,1.172486977
314,1/1/18,1.193515133
315,1/8/18,1.145914809
316,1/15/18,1.232202748
317,1/22/18,1.194012639
318,1/29/18,1.103710342
319,2/5/18,0.888713778
320,2/12/18,1.149821708
321,2/19/18,0.928292193
322,2/26/18,0.789987989
323,3/5/18,0.833663433
324,3/12/18,0.884498004
325,3/19/18,0.928860788
326,3/26/18,1.020821343
327,4/2/18,0.78368487
328,4/9/18,
329,4/16/18,
330,4/23/18,
331,4/30/18,
332,5/7/18,
333,5/14/18,
334,5/21/18,
335,5/28/18,
336,6/4/18,
337,6/11/18,
338,6/18/18,
339,6/25/18,
340,7/2/18,
341,7/9/18,
342,7/16/18,
343,7/23/18,
344,7/30/18,
345,8/6/18,
346,8/13/18,
347,8/20/18,
348,8/27/18,
349,9/3/18,
350,9/10/18,
351,9/17/18,
352,9/24/18,
353,10/1/18,
354,10/8/18,
355,10/15/18,
356,10/22/18,
357,10/29/18,
358,11/5/18,
359,11/12/18,
360,11/19/18,
361,11/26/18,
362,12/3/18,
363,12/10/18,
364,12/17/18,
365,12/24/18,
366,12/31/18,
